CONTENT,RATING,label
哭死了 所以说还是能拥有记忆更幸福一点啊 如果我来自未来知道一切 却只能离你越来越远 慢慢的从记忆里剥离你 那是一种磨灭刺骨的痛 （小松真的是太美了太美了,5,1
非常棒，写出危险儿童在无害外表下的恐怖。联想到多数人小时候心头都会有过的邪念，便觉得这片很写实，情节设计有其合理性。人的长大是用理智和教养抑制冒头的邪恶和贪念的过程。片源极难觅，在迅雷下到的。寄人篱下还要以疏间亲，真是尴尬和艰难啊，可爱的小马克。原来他长大后变成短脸的矬子，残了。,5,1
“不要否定现在的我，伤痛，悲伤，后悔，正因为有了这些才有了今天的我，不要消除我的伤疤”  初中的番，终于等到鲁殿复活，看的更多是情怀吧,5,1
两大童星都是偶喜欢滴~~小时候都很可爱都超有演技。。一个古灵精怪动歪脑筋一个心地善良郁郁寡欢一个满脑子想害人弟妹甚至母亲一个则试图警告奋不顾身想保护心爱的人。。悬崖边母亲最后的选择真是两难呀心痛呀。。虽然俩小大人都长残了但能有这样一部记录童年成长的佳片很欣慰。。,5,1
很想知道现在那些准备生二胎的父母看完后有什么想法。其实如果不是亨利逼的太紧死的一定是马克，评论里有人说那孩子救了你再不救他就太没良心，我就笑了。母爱这事跟孩童对父母的爱一样，都有种一厢情愿在里面（这里指的是正常母亲和孩子）。当马克告诉妈妈真相的时候，妈妈做了什么？给他一巴掌。当亨,5,1
有生之年！我居然能看到LC在一起！我现在觉得只要我活得长，我爱的cp都能HE❤️❤️,5,1
惠英红演得真好,5,1
尽管被剧透过，这片子还是震撼了我。。纯粹的恶之存在绝非不可能,5,1
11年的等待 车夫党万岁,5,1
十一年后的重逢，LC党的胜利！！！！！！！各种意义上超级圆满的结局，但真的没懂复活夏莉的意义何在（摊手）……为什么每次lulu跟cc说重要的话总是要消音！！！最后真的心疼朱雀（捂脸）。看完感觉少年时期的一部分也得到了closure，时光啊～～,5,1
圆满圆了我车夫党的所想,5,1
是什么让妹控少年放弃妹妹,5,1
我觉得可以叫《code geass 弟控与妹控的终极对决》,5,1
中岛裕翔穿个白色牛角扣外套好好看,5,1
评分那么低不合理,5,1
2016开坑SP。告诉你在世不要作孽，不然人家轮回报复灭你。芋头开头独舞虽然看的尴尬神经质，但是看出来跳得非常陶醉，很用心。你又秀板鸭身材以为是天鹅没想到是斗牛哈哈哈哈，相信芋头会成为更棒的具有号召力的演员的。哎呀，我前世是什么咧（歪头认真思考状,5,1
几乎枪花的经典都收集在里面了  顶啊,5,1
好想买一张来收藏……,5,1
超级超级经典！,5,1
复吸一下再看welcome to the jungle和sweet child o' mine，枪花当年要是不红简直是没可能。。。80s末主唱的颜真是无敌（好喜欢88年donington的脸啊，特别特别好看特别特别可爱,5,1
枪花的录音室版和现场版是两个风格。现场版一般长50%，加入更多器乐和电吉他solo.。,5,1
爱到不行啊,5,1
生如枪花 死如涅槃,5,1
名副其实的精选，Rose嘶哑的声音与Slash深厚的blues味道绝对是天作之合，其实GNR的歌曲是需要分专辑来听的,5,1
多年后重逢，依然空荡虚无的一个我，你们依旧是我的药,5,1
大家是不是对郑中基有抵触情绪？这么牛X的喜剧片，评分这么低？,5,1
这部电影告诉我只要你拥有一颗真诚和纯净的心灵，一切奇迹都是有可能的发生的。。,5,1
那一年圣诞节在班上和同学们一起看的。其实故事已经不重要了，只愿生活能和电影里一样温情满满,5,1
时间线的话题不能碰，哭成狗,5,1
比极好看差了一个档次 但如果只说好看的 总觉得欠缺对那个时代的这个片子的尊重 毕竟我是隔了20多年才看的 中国20几年前的动画电影绝对没有这个水平,5,1
原来，89年就有这个高度了啊……,5,1
当我还是很小很小很小……的时候看的,5,1
泉野明小姐是偶像。原来早期的押井是这个样子的。,5,1
灭哈哈哈哈啊哈哈哈,5,1
三三的大屁股永远逃不过姐夫的手,5,1
姐夫一耍骚万年,5,1
太有才华了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,5,1
故事性很强的电影，如果你也有一帮兄弟。感触特别深!,5,1
欧盟影展最有趣电影,5,1
快乐的小人生。,5,1
十年了 我哭了,5,1
"虽然唔合理, 但佢地一齐系真心幸福!",5,1
LL  CC   车夫党的胜利    CC陪了LL这么多，最后选择CC也是良心发现了,5,1
特意跑到屯门去看了早场，真的太棒了！！除了夏利复活看的一脸懵逼之外，其他的都超级感动，虽然都是老梗，但是真的没有一秒钟尿点，不过毕竟是饭供向的电影，没有看过前面的不适合去看,5,1
从小学六年级到大学四年级，等了十多年啊，人生有几个十年啊~,5,1
青春期时看过的英雄 好像以后都停留在那个时候了,5,1
本人收藏了这张打口CD，这就是HARD ROCK,5,1
上学的时候看剧集并没有觉得很深刻，现在快30了，一部一部看完，想了很久很久。,5,1
不说了有生之年。我lc党。感动哭啊！。十年了，居然还能看到,5,1
没有别的原因，本来打算客观评价的，既然有的人因为（）原因打了一星，那我回击一下打个五星吧,5,1
酷爱杀人的小鬼当家与苦逼小伙伴的故事……就像两个孩子选择的两种道路一样，两个小演员也走上了两种截然不同的路,5,1
小时候冲着小鬼当家租的这个片子 本来以为是欢乐的喜剧- -小麦考利颠复了他以往的形象 邪气十足 多年以后还是让人印象深刻,5,1
死啦D青春痘，死啦D青春痘～,5,1
两个女主都不喜欢。。。,5,1
圣诞之前看这部温情小电影简直感动到cry,5,1
很温馨的圣诞片，别太在意细节,5,1
有些时候可以允许思想有些游离，何必那么现实，严苛。,5,1
好久没有这么哭过了,5,1
就算是重温吧，监督是押井守大叔，也算是质量的保证了,5,1
押井塾的光辉,5,1
论巴比伦塔的倒掉，其内涵立意之深，令人惊叹。,5,1
就，非常押井守,5,1
想不到押井守还有这么商业可爱的时候。,5,1
比TV有深度多了,5,1
一流，过段时间要再看一遍。又一部少女成长史，只是环境更加特殊一点。女主角选得真好。,5,1
漫画没有 只好评论电影了无论怎么说也是我三刷四刷还不止的漫画还是我喜欢的春辉老师春辉老师的画风有肉感 也很细腻和那些只有胸部和星星大眼的怎么说 敷衍画风完全不同！！！这才是喜欢的里番,5,1
羞怯的女主角是我喜欢的型,5,1
另一个角度的萨德，思想与肉体是分不开的,5,1
我的昨天是你的明天，我的第一次却是你的最后一次，我和你的初见是你和我的永别，明天见，再见。,5,1
非常喜欢 被像《随波逐流》一样反应父女关系、少女成长的片子分分钟撂倒 六七十年代 爵士乐的没落 双亲的窠臼 才华的夭折 毫无能力的爱 纯真褪去 实现自我  摄影拿奖实至名归 最喜欢的大概就是房间里永远不会停下的音乐声和电视声 有时间一定会写长评,5,1
太细致了，巴别塔的用典真神，有点理解机甲迷的心理了…,5,1
真是值得怀念~ =。=当年超喜欢的萝卜片,5,1
寄性兽医铃音之进化,5,1
我们要往何方？我们又为何物？,5,1
真实系真好啊~~,5,1
久仰大名，今日一见，名不虚传，商业的外壳，稍加一点押井守的作料，小试牛刀的第一发,5,1
1，跟自己说再见。2，所以我们必须生活。,5,1
这俩人的画面已经不能更美了,5,1
谁他妈说抄了《恐怖游轮》？看过《恐怖游轮》和《魔轮》吗？一个玩结构一个重在机关设计，你他妈没看就好意思上来黑？！当职业黑子也当得太不称职了吧吧？,5,1
很多人其实都没看懂，他们从一开始就都是鬼，最后的结局显示，整个小分队其实只有那个眼睛盲了的士兵是活着的，其他人都是死了的，只是他们一直不知道自己已经死了而已，回想一下你就会发现整部片的恐怖超出想象…他们在进入竹林的那场打仗中死了，只有没有杀过人的那个小孩幸存下来，他看到的都是鬼。,5,1
结果还是落到“鬼”这了吗，有点可惜。氛围很棒，如果在电影院看我一个人可不敢回家。。。,5,1
就此发明一个新比喻：像等待一个瘾君子脱毒那样去等待。,5,1
与小鬼当家的形象截然不同…天使的外表，恶魔的内心，魅力外露的孩子啊~冷静而残酷···最终母亲放弃了坏儿子，选择了好儿子··,5,1
怎么选，一个是反社会型人格障碍的亲儿子，一个是为救她而奋不顾身的无辜侄子。,5,1
开场相当震撼，节奏感微有问题,5,1
在东京倒塌的巴比伦塔。押井守鲁邦三世未果计划的怨念产物。里面的的侦探桥段在迷宫物件中同样可见。,5,1
只要是机动警察全5星，我疯了 囧,5,1
真实系机器人动画 杰作！,5,1
你的问题是你还是处女。,5,1
细节描摹好nice,5,1
这竟然是89年的作品，现在看来还很棒，在那个年代无疑是神作,5,1
从长焦到广角的距离。,5,1
看不见想念，看见了更想念。盒子里装了不能轻易打开的秘密。,5,1
不管你们愿意不愿意承认，不是所有的小孩都纯真。其实我很想知道Henry为什么如此着迷死亡，总觉得Henry的父母也不是无辜的。确实有人生来就是psychopath，但不是所有psychopath都想着去杀人。,5,1
片头的太美了,5,1
想当年我还是一个纯情的小loli，这片子吓死我了······,5,1
哇晒！高级腹黑！,5,1
天才这个词也许不那么合适，但他是一个真的抛开了所在原本就莫须有的道德的枷锁去直面人性的人，同他的理念中觉得所有的被称为变态的行为总会在某个地方被容忍，被接受。,5,1
在各种山寨歌声中忍痛看，似是而非，欲辩忘言。是不是自虐只是一个表面，就是有的人好端端的都想撞墙痛快流血。只是273位看过的人们，有几位是正经看的？反抗是无用的，可是反抗到最后又是必然的。,5,1
《魔轮》表现出男性的集体萎靡，通过残忍的游戏环节考验，用一面现实的镜子，来照射出男人们的自私、无能,5,1
本来只是想支持一下国产恐怖电影，结果看完以后果断被惊艳了一脸。开头会觉得制作成本太低，但是越往后越发现这根本不重要。剧本相当完整，可以说是天衣无缝，看到快结束已经想打四星了，最后反转完必须五星！简直就是中国版的《心理游戏》！国产恐怖电影需要扶持，希望拿人钱财来黑的可以先摸摸良知！,5,1
政治批判味道太浓。虽说是押井守的作品，但是更像《攻壳》的TV版，而不是他自己的剧场版。作画实在感人。押井守是用动画制作真人电影，而不是动画导演。,5,1
必须给五星！！！,5,1
影片就如路灯下香烟萦绕般很有香港氛围，沙田的街道夜色也很美，木讷隐忍的情感爆发出来的时候十分深刻。,5,1
好怀念少女时光，独自抱着电视悠然怡然。昨晚中日文学课上突然忆念起那时的场景，为何现在不得悠然自得了呢？,5,1
漂浮在曼哈顿,5,1
大家碎碎片片的接触，但留下了有关一生的影响；城市中，我们需要镜头，任何一个擦身而过的陌生人，都有一个孤独的故事,5,1
融入内心世界，回归自己。,5,1
酣畅淋漓，复仇过瘾，卧薪尝胆,5,1
这对大奶子，我操的类，小婊子见利忘义，跟刺马大概一个意思，看到姜南了，出现不到2分钟就挂了,5,1
摄影师技术太赞！找演员肯定花了很久，找到长得这么邪恶的小子。音乐太起伏跌宕了，有点坏气氛。总而言之，不愧是麦克尤恩的剧本！,5,1
有些电影，看一边就足够，足够铭记。,5,1
够诗意了 德国人都好帅!!,5,1
青春既美好又残酷，让我想到了漫画《声之形》。演员很漂亮，演技不算好，但到位~,5,1
片头那五分钟的开场，剪辑，音乐，运景秒杀多少当下的电影啊！,5,1
那几乎是love machine的原型…アルフォンス最高！,5,1
宗教 巴别塔 思考 病毒 机器人 城市改造 犯罪已知频率共振，应该先对机体抽样实验，先制造出这个振动试试看。,5,1
本片制作严谨，画面精良，娱乐性与内容并重，是押井守难得的商业巨片，就我看来，这部作品之于押井守，几乎可以比拟天空之城之于宫崎骏，绝对有跟攻壳系列一较高下的本钱，推荐。,5,1
无法想象居然是20年前的作品，押井守大神真的太强大了！,5,1
不知道怎么就很喜欢 ,5,1
特别好看呢，但是现在怎么看不了啊,5,1
"《Daag - The Fire》一个很不错的动作, 犯罪影片.",5,1
因为特别好看，特别感人，找了很多年，没想到在豆瓣找到了！怎么才能看到？我这里看不到,5,1
原来这都能拍，差不多了我就猎个奇，此类片不想再看了,5,1
早期浪漫法国诗意电影,5,1
超浪漫的一部片子，以至于小时候因为这部片子才喜欢大鼻子,5,1
小时候看过，巴黎就住进心里了,5,1
傻瓜其实从来就不傻，只是世人太世俗心都被人间的杂念所包裹。与单纯的傻瓜相比我们都活得太累，太不像自己····喜非常欢这部电影,5,1
友情是怎么来的？ps: 同时推荐原声！,5,1
"金钱让人们忘记爱,爱让人们蒙蔽人性.",5,1
超棒的细节！警官表情超有意思,5,1
这个处理的不错～悬疑,5,1
喜欢他这个胜过小鬼当家,5,1
亨利不是意外掉山崖的好吧。。,5,1
小鬼演技不错,5,1
金童玉女，每部都很喜欢,5,1
以你的青春去复仇，还有比这代价更大的吗？从此爱上山口百惠 ,5,1
这部片子在正大综艺后面的正大剧场放过,5,1
所以感恩国家投入大量人力物力加强地铁火车飞机安检，所有的历史悲剧如果不能让后来的社会变好，那真的就是彻底的悲剧。和平，是我们永远的诉求。,5,1
细腻，虽然跨越一晚时间才看完，但是能很快融入到情绪中去。最为感动的反而是警察在展示爆炸照片给母亲看的那刻，这就是对人的尊重吧。,5,1
Emily 的脸写满了沧桑和痛苦，casting很精准,5,1
非常能感同身受、希望爱永不被打败。,5,1
押井守还没神棍的时候,5,1
寓意之深刻，能算穷尽了巴别塔隐喻么。就是机甲打斗太少了,5,1
太有想法了， 押井守在1989年就预测到OS系统要出大问题了，软件的速度跟不上硬件了，并完成了一次精妙的犯罪设计，同时混合以神学的外衣在里面，虽剧情进度缓慢，但世界观的宏大让人看得酣畅淋漓。,5,1
太牛了，现在我居然还记得泉野明这个名字，以前小学的时候我在新华书店可是买过漫画的！,5,1
上映时间：1989... 不愧是押井守！,5,1
收藏单列表内,5,1
美的让我想哭,5,1
炸裂的画面！！,5,1
头一次没有因为印度片的印度口音而觉得搞笑 .. 从头到尾，字幕也拉完了..沉默了 .. 酒精与录音棚 是永远的好搭档 ..太明白他为什么会酗酒了.. 世间有太多不知道自己在做什么可会来伤害你的人，你所要做的是前行 ..  Ps：音乐太棒！,5,1
双方都付出了很多，女主付出更多。非要悲剧结局吗？我现在知道丁日当初为什么飘了,5,1
情节有突破,5,1
老年les的题材很少见，拍的有很温情，最后一星加给老太太寻找自我的纠结。,5,1
可爱的老人家们,5,1
剧情的刻画略微不成熟，但题材非常难得又感人。把老年人这个一直作为辅助角色的族群作为爱情的主角，而且并不像以往的爱情电影一样，只是刻画他们年轻的激情和回忆。这一次的老太太有了找寻自我的内心纠葛，凭这点就是很了不起的电影，但也注定不卖座吧。,5,1
这版比2004年那版开篇有些拖沓，原着改动的地方多，马普尔小姐这次也是派个“spy”🔭,5,1
这个版本音乐也很好听,5,1
电影看多了熟人撞脸。《我的一个朋友》的两位男主一位是《再见，列宁》，一位是《浪潮》的男主。德国电影从来没有让人失望过，这一点也许让所有除德国外的世界影人失望吧（笑）。剧情、灯光、画面、追车（？），竟然还有少见多怪的“喜剧”（德国人的幽默？），无关历史魔幻科学人性但接近生活的满分的,5,1
就是想给五星／刷Daniel的片刷的好开心,5,1
这个老牌欧洲国家真不少拍好电影啊。印象里除了伍迪·艾伦的《赛末点》对运气这个主题做了专门演绎，就是这一部了。看完之后也让人久久思索，运气这个东东的神秘之处。,5,1
精彩的演出。十分难忘！！！！,5,1
当年看得那个惊悚啊，突然在本部的图书馆看到这部片子的书，想起来有这么本东西,5,1
五星全为了麦考利，太惊艳了。,5,1
红线女扮相很美~ 喜欢这曲子！,5,1
以前是听徐小凤唱过，Anyway，很惊喜找到了粤剧版。,5,1
粤剧真是曲界奇葩，剧情各种雷人狗血，唱词有些还挺俚俗，但架不住人家好听啊！！,5,1
全剧的笑料全部围绕着波叔展开，波叔和凤凰女，波叔和六姑，波叔和狄亲王，而男主的文武生麦炳荣出场时间都无波叔长，所以男主应该是波叔才对。这是大龙凤剧团的经典闹剧，电影版比粤剧短了许多，许多爆肚（临场发挥）的笑料都无法演绎，网上有音频，更爆笑。其中波叔忘词执生，凤凰女机警配合一样好笑,5,1
真正的恐怖性质,5,1
一种莫名的喜欢,5,1
两位极品的御姐，很有feel的,5,1
没有结局的悬疑片总是给人意犹未尽的感觉,5,1
最近迷上松本清张，才发现很多年前看过的山口百惠电影是先生的改编之作。很多年前译制片的引进是受限制的，当时大约是山口百惠和三浦友和形象好，他们的电影是央视频道的常客，有配音的雾之旗，似乎是佳片有约，介绍为山口百惠未成功的转型之作。柳田桐子这个名字记得很清楚，是片子一封明信片上写出的,5,1
里面的曲子好好听啊！！！！！！！！！！！！,5,1
大爱。爱情真挚动人，命运无法逃脱，歌曲洗净罪恶的尘埃。你在听吗？我在哭泣…,5,1
四分之三篇幅的配乐  没浪费 很赞  回环式剧情是亮点  宁结束生命成全爱人  说明爱人真重要 却没能打败酒精  让人唏嘘。,5,1
两个老年les的故事,5,1
后半段很有意思,5,1
"坐在电影院里完成的观看,全场三分之一不到的上坐率,和我有一样的感觉,惊艳!",5,1
有点明白是什么意思 但说不清楚 类似于“我生命里最爱的那个人是我的底牌，这张牌有多大取决于我有多爱这个人，我敢用这张最爱的人做底牌和人赌，就是因为我敢保证我对这个人的爱超过全世界任何一个人对另一个人的爱”,5,1
完全花痴打分😃,5,1
非常有趣的概率实践，偶然中的必然,5,1
超有意思的片啊,5,1
泰特么好看了 适合特别丧逼的情绪 法国喜剧尬就一个字 还有男女调情都用嘴来彰显性魅力呵呵 French Kiss 有点道理呵呵 任何电影无外乎揭露人性的丑陋吧 只是方式不同罢了 ,5,1
作为麦克尤恩的深度迷，才知道这个编剧是他的好惭愧。这鬼故事让我浑身发抖，太爱你了，令人颤抖的心灵的捕手,5,1
拍得挺美，剧情不怎么着,5,1
两个姐姐颜值也太高了吧！希望女主变身后把那两个男的弄死哈哈哈哈,5,1
3d效果不错 挺刺激恐怖的,5,1
看得很压抑很绝望,5,1
竟然是按正剧拍的，不是仿好莱坞类型片。除了几个莫名其妙晃动的镜头没什么好指责的。,5,1
朝天开的那几枪，向所有反恐人士们致敬！,5,1
怎么没人看？,5,1
这段时间看过的最好的喜剧了,5,1
当故事俗套的时候会厌倦，当故事不俗套的时候又有点失落。结局想扣一星不过因为男主颜值加回来一星。,5,1
不管，感动了就是好片,5,1
这是第一部还没看之前OST我已经熟得能从头哼到尾的印度电影，没想到看了发现每首歌的歌词都是对应剧情的，毫不夸张的说就算不看电影，音乐已经值得五星了，但这部爱情片也拍得好极了，最后BE了也可以说是必然吧。,5,1
我评论了就打5星。,5,1
作为短剧来说，信息量其实蛮多的，能在打两局王者的时间里把一个江湖恩怨的故事讲的有反转起伏，当然5星是冲着赵丽颖、林更新颜值去，桃花树下那一段确实很惊艳，剧里的造型很美很喜欢~,5,1
丽颖的造型很好看啊，希望这个造型演一部古装,5,1
以这样一种方式看微电影还挺独特的。。。。,5,1
猜到开头没猜到结尾，第一次玩这种形式的电影，挺有意思的，支持一下（当然5星都是冲我狗给的哈哈哈哈），感谢金主爸爸发糖,5,1
老电视剧好看,5,1
我是偏好这类法国片,5,1
刚看完这部，法国电影的精致慵懒，害怕电波三月的一语成谶，还好结局都很完美,5,1
里面的爱情真纯洁。就像狐狸给我的感觉！,5,1
有时候，有些邪恶我们找不到源头。这就是圣经里说的，有些生命是被诅咒的生命吧。,5,1
93年的电影，又是麦考利卡尔金的电影，头一次演坏孩子，突破了以往乖孩子的形象,5,1
又是全班尖叫啊,5,1
反恐行动，紧张无尿点，很好,5,1
经典 女人得罪不起啊 比新版好看,5,1
学到的两个词 速度感、宿命感… 这片子很厉害 各个方面,5,1
一星半给电影，五星给歌曲，逝去的那首歌。,5,1
嗲哦！男主角帅到没话说哦，但没想到是个悲剧。也看过不少的印度电影，最后是悲剧的真心没几部。,5,1
颖宝造型好看嘻嘻,5,1
挺好看的，演员演技也很好，不知道是不是时间的问题，反正这剧情很迷，我没看懂🤔🤔,5,1
赵丽颖超美的,5,1
赵丽颖的妆还挺好看的,5,1
第一次看游戏向故事 场景音乐搭配赞绝 故事讲的也很不错 林狗和赵丽颖组合拍的巨有CP感 这么好的故事 拍成个电视剧可好？我有酒 等你的故事,5,1
好看 期待有后续才好呢 像电影 想看继续的情节 星玥的延续 二狗子和颖宝的颜真的很搭 😄😂,5,1
桃花下那段美多给一星，实在看不懂,5,1
以前看过 很好看,5,1
运气太好了！在卡塔尔的航班上看到了~~太养眼，好喜欢这一对,5,1
印度电影 看的不多  但每看的一部都特别棒  很美好 ,5,1
这一集的剧情很诡异，一直猜不到,5,1
侦探+吸血鬼，这集超迷 ！！❤,5,1
看的人不太多！但是很好看！,5,1
难得的一部以信任危机为主题的电影,5,1
背景音乐不错。最后一幕很触动我，麦考利的演技非常不错,5,1
多么可爱的恶魔，纯真地笑着，然后给你一刀，我坚信恶魔不分大小，法律不能成为恶魔的护身符,5,1
腹黑小男孩,5,1
Macaulay的演技简直...最年轻的变态杀人狂....orphan里面那个好歹是成人伪装的小孩....不过最后掉下去的时候还是感觉小孩好可怜.....话说男主居然是魔戒的frodo卧槽了......,5,1
恶毒小孩电影，每个人有不同的看法，还好我小时候嫉妒心不强，虽然表弟犯错家里人总是把错推在我身上，但是他们也明确的跟我说 ，他们也知道是表弟的错，但是姐姐要谦让些，所以也没什么怨恨了,5,1
看了几次的恐怖片。,5,1
看了好多恐怖片。。。。完全无感了。。。看到这部，顿时精神多了。。。,5,1
去年看的，现在又翻出来欣赏里面的歌曲，真棒。,5,1
故事三星，歌曲两星，总共五星剧中神曲，不是平时讽刺的那种意思，真的是神曲，男主唱的时候只是觉得好听，女主一开唱，我天啊，优柔婉转，深情刻骨，真正天籁啊，一下子就神魂颠倒了,5,1
歌好听就给五分,5,1
男主太帅，虽然是悲剧，但还是很喜欢。。。,5,1
配乐和剧情很不错，值得一看,5,1
很经典的电影，喜欢开头的音乐。,5,1
好看好看好看我不管就是好看! 喜欢里面每一个演员!,5,1
老婆想把文艺青年丈夫改造成普通青年但没有成功的故事， 好励志啊！ Weirdo  (他们所说的queer) 的胜利!  虽然是黑白， 但还是可以看出LH叔的大浓妆。。。,5,1
1998年能拍成这样 已经很不错了！！,5,1
颖宝真好看,5,1
腾讯为了游戏愿意砸钱啊.....这微电影制作出来的质感真的是吊打一众武侠电影...剧情还高度浓缩，呈现出了一个完整的武侠世界和一段爱恨情仇，演技在线颜值在线剧情在线，五星不为过。,5,1
以为的开始却不是结局。,5,1
不错的微电影,5,1
真人rpg的互动方式很不错，没想到赵丽颖的侠女造型这么苏,5,1
30分钟内容很多，,5,1
有剧情，风格精彩，非常棒的游戏宣传片，我很喜欢，虽然我不玩这游戏，但这部电影值得一看！,5,1
吃男女主的颜，女主的造型很好看，故事内容挺丰富的，如果能扩容拍成电影就好了，补偿楚乔沉湖之遗憾,5,1
"JB版福尔摩斯探案集七季中，这个能与""Noble Bachelor""并列为我最喜爱的剧集！恐怖、异国情调、亲情的蒙蔽、出人意料的凶犯都全了",5,1
华生：我们来到这里做什么？福：也许是阻止一桩罪行的发生，一个人的心里已经插上了一根木条。,5,1
1993 - S06E03-04 天啊 那布景 那配乐 那气氛营造的堪比恐怖片... 其实一切都是人的臆想、心魔...,5,1
氛围极其地诡异，剧情也是徐徐展开，骗子招摇撞骗，没有家庭温暖的小孩，造就了这一幕幕的悲剧,5,1
Jeremy Brett 在辞世前两年的作品，虽然身体有点力不从心了，但我还是能感受到你对表演生涯的热情~~~,5,1
玛丽：“你以为你娶了谁”皮埃尔：“是的是的，一个伟大的女人，一个聪明的女人”,5,1
什么叫真正的幸福...就居里夫妇类型的吧...在实验室里...,5,1
高峰秀子这姑娘，你很难不喜欢她啊！,5,1
直到武士在山间飞奔带领手下与官军血战之后妻子带着尸体准备离开却仍被埋伏在草丛里的长枪队伏击而镜头暗下之时才发现导演相当厉害。查了查，果然不是一般人物，日本电影史独立制片运动旗手之一。,5,1
日本人，原来真的是中国人,5,1
正能量本身并不令人反感，让人恶心的正能量都是扯犊子，我爱正能量。,5,1
【看完感觉好惆怅 失落】别人都说什么狗血，但却是打动我，我也忘不了的。印度电影真不错！你们应该放弃你们的有色眼镜【毫不犹豫给满分，因为我特别喜欢，不能更喜欢了】,5,1
比七武士强多了,5,1
日本最早的工程师商人？感化了土匪帮他挖坑。但在衙门里没后台注定没前途。,5,1
社会主义中国当做农民反抗地主压迫的片子内部参考,5,1
很感人的作品，没有过于脸谱化的人物，拍摄技巧很高超，恐怕黑泽明也借鉴过本片的拍摄手法。相比之下两年后的《没有太阳的街》就逊色多了,5,1
无奈之下的无奈,5,1
很震撼，歌曲很棒，总是在适时响起，歌词超应景。,5,1
至少我记得了Mustafa Zahid,5,1
相当好看，就喜欢这种片子,5,1
从正大剧场里面看到的，也是我对山口百惠三浦友和真正有印象的一部电影，一直揪心到最后，那种难受到如今都还能感觉得到,5,1
这才叫复仇呢！赞！,5,1
在广电的诸多限制下还能拍出这种电影实在是不错了,5,1
很久之前看的，我一定要说，这不是情色电影，真的是一部很好看很好看的近乎文艺片的电影了。,5,1
看了两遍 感觉很喜欢,5,1
片子名字是《爱经》。开始对印度有点兴趣了。也只有如此尽致用力地经历过，才能全心出家啊。我等皆逊在经历不够、生活得不够深入。情欲+印度文化(性爱诠释+人文地理+建筑+雕塑+服装+妆容+日常细节)+人性刻画(尤其男女之间，很深刻),5,1
💛“我操 搞不定啊”,5,1
看的画质超清～有点吓人哦,5,1
我为什么想不起来书里面哪个案子提到过吸血鬼了呢……,5,1
这集真把我吓着了...感觉有点虎头蛇尾...= =,5,1
打开棺材那睁眼的太恐怖了，演jack的长得好cute，现在已长残,5,1
少女，后遭卖落火坑，青少年要走正途,5,1
赵丽颖的雪姑娘真好看，感觉进入了武侠世界。,5,1
不错，层层剥析,5,1
挺新颖的…我还关注了小时候的男一…哈哈,5,1
我给满分，哪怕你骄傲。布景，服装真的比好多仙侠剧良心，故事短的不要不要，分明可以做成剧本，游戏剧情不要太多啊，丢给武侠职业人徐老怪来拍，赚钱能力也不差于手游吧。剑侠IP，PC端已嚯嚯的差不多了，现在手游都被腾讯网易啃的只剩骨头了，还来参和一脚？,5,1
好看就是太短,5,1
很喜欢这部电影的音乐,5,1
影响意外的特别大 只是宝莱坞的并不太深刻 但我做了个挺伤心的梦 抑郁极致 自杀解脱 留下美好 怀念 一些混乱的叙述反而给人到了更深的维度大概也是某个地方碰触到我奇怪的心理弱点了印度味浓的音乐 虽然是pop 但也挺棒男主没胡子的时候太帅,5,1
帅哥美女，结局悲伤。歌曲十分抒情，几乎是看过的印度电影中最好听的。,5,1
看完伤心到窒息,5,1
歌很好听，男女主人公也很美。看到最后哭的稀里哗啦的。,5,1
电影没有5星﹐5星完全献给电影里卡门这个角色。这个夏天﹐我终于遇上我的女神。,5,1
父亲对于女儿的爱，着实使人动容。,5,1
这是大概一年前魏巍跟我说过的片子，偶然找到在线，看完了，心里各种感慨说不出。爱真是世界上最复杂的事，也只有自己恋爱后才能看懂电影里的故事。印度有专门教授爱经的老师，我想我们也需要学习。,5,1
感觉不错，人吓人喽,5,1
太复古了，到位！ ,5,1
很多人不喜欢的片子，因为他太复古了。彻底的复古。就连故事本身，拍摄手法也是彻底的复古。。。你嫌弃他只是因为你跨越了无数年的时空。,5,1
惊喜……古风啊古风啊！最后那个摸了摸照片开车扬长而去的场景是恶搞了终结者吧？,5,1
十多年过去了，再看依然会觉得紧张。但是列入惊悚有点不合适吧,5,1
个人认为是最好的公路片，没有之一。,5,1
结尾三辆车夹击，卡车悬挂大桥,5,1
林更新的造型很帅,5,1
纯磕颜，剧情可以，特效不错，配音尴尬,5,1
一部好看的剧,5,1
最喜欢赵丽颖，她的每一部剧都深入人心。,5,1
非常棒的短片。故事内容讲的很清楚。信息量很大，囊括了几代人的恩怨情仇。情节跌至起伏。好看好看好看 看了两遍了,5,1
颖宝要多出作品，一直喜欢看你的剧,5,1
赵丽颖 林更新,5,1
可能说文化有区别，但每个镜头都很认真，很精心。作为一个剧情片可能或褒或贬。只想说，值得看！！！,5,1
结果有点意外，不过看到jb那病体真是伤心啊,5,1
I'm hungry!好可爱~看大福慢慢变老，下楼梯的动作略微的笨拙，不禁心疼起来,5,1
