CONTENT,RATING,label
小闷骚的法国爱情片，和冬之心一个风格，尤爱这部。贝阿演技了得。,5,1
很不错的一部片子，超好看女主角很漂亮，有时间在看一遍。,5,1
就喜欢就这样的电影，可以让我沉醉于其中，让我感觉自身就生活在电影里面一般。,5,1
浪漫主义色彩的奇幻外壳包裹着痴情少年为爱逆袭的温情，也把傀儡兵侵扰灵都的猎奇和齐心守卫疆土的热血融为一体，别具一格的设定将会带给观众耳目一新的震撼和感动。,5,1
别具一格的设定，耳目一新的震撼和感动，好看！,5,1
颠复了传统的奇幻电影，满满正能量,5,1
女主英姿飒爽，男主阴柔俊美，演员演技都很好👍,5,1
喜欢女主角的自立自强，守护爱的态度,5,1
女尊男卑的社会，颠复传统;服装也都美美哒,5,1
一个草根少年，为爱克服一切困难，成长为为美女英雄仰慕的对象，他如愿以偿获得了爱情，同时也自我成长找到了人生价值。,5,1
电影不错，特效和演技也可以，近年来国产电影还是有很大进步的！反而有大牌的玄幻电影还不咋滴！比如神探蒲松龄，浪费我的钱！,5,1
影片独特并且颠复了奇幻电影的传统世界观，赞！,5,1
看过以后感觉这部电影不错，叙述了一个女性独立自强，守护爱和疆土的故事娓娓道来！,5,1
为男主因爱而努力成名点赞！最终收获爱情~~~,5,1
力挺三皇女书生，立意蛮新颖，特效做的蛮不错，看得出来下了大功夫。这个科幻电影和常规的略有不同，不过我挺喜欢的。,5,1
影片讲述的男女爱情故事，即奇幻又曲拆离奇。即有爱情又有保卫疆土。,5,1
《花与将》颠复了奇幻电影的传统世界观，以一个女性自立自强，男性貌美如花的国都为故事背景，将两个身份悬殊的恋人追求自由平等，守护爱和疆土的故事娓娓道来。,5,1
很奇幻的一部电影，演员都是高颜值,5,1
我真是爱死了这种看似“乏味”的电影，有些人会觉得味同嚼蜡，可是平淡之处总有深情。,5,1
凯莉·雷查德是厉害！,5,1
A / 优秀的作者拍摄动物确实不需要任何虚情假意的“拟人”，人物的状态会自然地浸染动物使整体自然构成丰满的生活情境。因此最后对露西的那短短一瞥才会如此动人。只是万万没想到情绪的落点居然还是“旧梦”啊。,5,1
属于身体，属于精神,5,1
感人的独立电影,5,1
无法用语言形容的感动,5,1
记录了女共产党员秦一珍的一生 坚忍 内心强大 有坚定的信念 ,5,1
没有原因的电影总是让人着迷！,5,1
可以的！真是一群酷女孩！有实力才能酷啊，哈哈，女主真是超酷！,5,1
充满叛逆精神的青春励志，故事偏向闹剧，电影节奏轻快，原声不错，总体看来甚是有趣。女主在赛场上多次行金属礼，让规则见鬼去吧，就是这么畜，you rock it！,5,1
超喜欢女主，cool guy,5,1
列为医生必看剧目。,5,1
上帝选择了我，让他通过我看到自己不愿承受的是什么。,5,1
奇异恩典。神的爱不只是让你在病的时候得医治，而是你遭受苦难，依旧算数神的恩典，依旧有从神而来的喜乐。,5,1
脑洞突破天际，怎么样才能久米田康治附体，在线等，挺急的,5,1
信息量好大于是停不住暂停的手，字幕组真是辛苦了啊w(ﾟДﾟ)w富奸被黑我好愉悦,5,1
哈哈哈哈哈哈哈集中的木胡笑的我简直hhhhhhh,5,1
吐槽深度难以直视,5,1
比本篇做的好多啦！,5,1
地图炮开得真爽,5,1
好想笑啊。 太可爱了！,5,1
久米田：专业扫射业界一百年，突突突……,5,1
第二季快到碗里来,5,1
槽都吐完了,5,1
很搞笑，脑中还在回荡北方口音，哈哈哈！中间有部分看哭了，关爱父母，关爱家人，亲民更大于保持chic,5,1
没想到在电影院上映了。一个人在电影院又哭又笑像个傻逼。不知道在电脑上看感觉咋样，影院看还是触动人的。法式温情，并没有输1。,5,1
法国人的北方和中国人的东北哈哈哈哈,5,1
虽然赶不上第一部但看着还是开心！,5,1
因为有吉永小百合的完美催化，山田洋次和寅次郎都人格爆发了！ 从沙发笑落地的温暖故事,5,1
他总是说破别人不想说的话，听起来难入耳，但反而解开了心结。,5,1
看了2次 前后完成度还是很高的…中间有点lost有些可惜…总之放假带着孩子看适合 哭的稀里哗啦的,5,1
真是超级好看，很有教育意义。,5,1
合家欢动画片，轻松愉悦，还有一个善意的主题。,5,1
超甜的！也喜欢罗密欧那个死去的沙雕好友。,5,1
能让人平静的电影,5,1
认同的人好像不多，其实是好东西,5,1
其实是策划了一个圣经里的诺亚方舟。坠落天使。这部片子的光影做的太美妙。,5,1
世事已经如此艰难，留下点美好的让人期望,5,1
欧洲电影的小清新小疗伤~,5,1
美式爱情喜剧,5,1
果然是德国难得一见的爱情喜剧片=   =！！！,5,1
我很中意小神经的爱情电影。。。,5,1
看电影都替他觉得累。,5,1
一个老头，一条狗，以及一些暮年的小奔波和小幻想。海岸边的各种残骸→死亡隐喻。徜徉于玫瑰天空→天使幻象。深秋风动的树叶若撒灰一般。被烟圈弥漫掉的人。夹在裤裆里的狗&性爱冲浪。PS：极具自塑意识的糙笔画风，却予人清冽澈透之感；绝不上色的练习簿简笔涂描，则是另一种线谱式的想象留白。,5,1
人与人不相爱，所以转而爱狗。,5,1
我家猫乖乖的趴在我腿上，安安静静陪我看了一个多小时~~目不转睛,5,1
她只是简单的爱上你了。,5,1
太美了。真是目前碰到的最有意思的葡语导演。,5,1
好看！好色的老头。。。,5,1
那段游泳舞蹈难以忘怀，可惜我近视，未能记住你的高贵,5,1
注意到有南京的盆友评价说《非常营救》是烂片……无语了。,5,1
看了，觉得不错，可以打五星，这个故事能拍成这水平，演员很重要，想必也只有赵文瑄能做到了，顶个五星！,5,1
好吧，我是冲着赵文瑄蜀黍去看的，没让我失望，好有年代感的，蜀黍怎么这么会演戏呢，跟戏下完全是两个人嘛，看着就忍不住幻想那个怪蜀黍怎么能这么萌。表演太精彩了哦！没看的人打一星的黑狗滚蛋，看了再来评星。,5,1
怎么可以忘记这部,5,1
101只斑点狗解救、逃亡的路上，遇到了很多好心狗、猫、马、牛的帮助，超越了种族的界线，让我不断联想到二战时期的中国人、犹太人，我不知道是不是我想多了，但是我被深深的感动了，再加上我对小狗的喜爱，想不给满分都难！,5,1
终于还是回到家翻出碟子来看 网上没有资源 我也如愿以偿了 再看依旧是喜欢到不得了 那些小狗狗 太可爱了 还是觉得动画比真人版的可爱搞笑,5,1
第N遍看的电影~~,5,1
初中时看的，当时不知怎地还哭了，印象很深刻 。。,5,1
张燊悦太美了吧,5,1
应该是六七岁的一个午后，和父亲在电视里看了一个叫《秋天日记》的片。电影内容早已记不清，神奇的是这个简单的旋律，在我脑海里留了十几年。,5,1
很美的爱情，不过觉得男主有些摇摆不定，直到最后才坚定。很喜欢电影主题曲。,5,1
看的时候一直在想用卡佛或海明威的风格怎么写这个故事，又怎么接下去。线索非常到位，男主通过跟踪、监视、猜测，预估到陌生汽车主人勾结超市保安合谋偷窃取款机的企图，最后决定行动。唯独没猜到的是结局，一个惊喜，一种突如其来的英雄主义，强行逆转的浪漫情怀。这个故事真得有个卡佛式的文字版！,5,1
《告白》例1:头往后仰 闭上眼睛 做几次深呼吸…这是你唯一需要担心的时刻，你不会赶不上什么 也不会错过什么。你在正确的地方 做着正确的事，你是完美的。如果你愿意，我会在以后的日子里 时刻伴你左右。(我愿意:),5,1
处处有惊喜的小片。成就了凯迪拉克。,5,1
2018/11/09 TOHOシネマず新宿 MX4D版 神作,5,1
"不要担心太久,不论任何事,都不会太迟的。",5,1
女王党的胜利 l love you,5,1
今天补完的，感觉剧情包括结尾的处理没TV版好，但是机战和歌超越TV版几个次元，感觉马三角不会出剧场版了，就算出了也不看好，到时候机战戏能有这片一半分量我直播吃屎,5,1
很喜欢这种淡淡的味道……很法国……很CD……,5,1
唯一的糖啊啊啊啊啊,5,1
防火防盗防闺蜜！以为是为宅男平反，其实是在黑宅男！！,5,1
什么是真爱 真爱就是没看过美国队长和rio新片我选择了你 男神你怎么可以演那么好 演的好像从来没帅过一样 我的五星全是你的,5,1
莎翁的美文加波兰斯基狂暴磅礴的视觉，灰常牛！,5,1
这不是文学改编的电影，而是文学的电影化。在这之前看《雾都孤儿》的时候也没发现波兰斯基如此的古典气质，影片的质感极好，布景、构图、演员、道具无不表现古典之美。台词处理大量使用原文，经能将主观客观结合得天衣无缝，无罗列之感，文学性极强。同时也体会到莎翁巨作的永恒魅力，教科书一般。,5,1
唉，波兰斯基借剧中人物之手用最残酷的方式杀死了麦克白啊。这一部更有苏格兰中古时期的味道，没有那么多花哨的东西，所有特效几乎全都依靠剪辑完成。调度复杂而自然，台词优美又不赘馀，完全看不出舞台相儿，可见是多么成功的改编。,5,1
小城镇人民的烦闷无聊脱力感，不是从小浸泡在花花世界的大城市子民能切身体会的。跳出电影插一句，同理，南京武汉昆明兰州石家庄可以出产比北上广更好的摇滚或民谣；大陆的又比台湾的质量好一点。早10年还有陆晨这种厂工子弟感的上海小青年，现在只有低头玩数码的一代。身份鸿沟早被消费品填平。,5,1
4.5太阴郁了，影片中两场杀戮戏一是麦克白杀死邓肯国王，二是麦克白对王子家的杀戮拍得实在够劲，不得不说是波兰斯基自我的投射吧，另外影片中大量幻想镜头也是很能展现出主人公的堕落与丧失人性来，对白保留了原着的诗意，大量的比喻与象征，开篇非常惊艳，对于莎士比亚的改编已算很好了,5,1
每部都是经典,5,1
2016.12.6. 中国电影资料馆,5,1
冷雨打，血浸沙，充满喧哗与骚动。,5,1
奥塔，赞！威尼斯早晨，就像一群琐碎的人齐刷刷泡在水里。轻描淡写的戏剧感，以及无关痛痒的小镇游戏。生活对艺术的打扰以及艺术家的无力憧憬。鳄鱼漫游过琴声，木舟荡涤过桥洞。站台、厂区、墓园、坡地，于微光中不动声色地导演着时间的流向。PS：02柏林电影节力作，气调非常，配乐赞绝。,5,1
相比15新版人物的符号化和诗意、升格的画面，波兰斯基的版本更能看到血肉的人，同时想像力感人！（对女巫的描绘，特别是那场仪式）更爱这一版的国王以及场面调度，但麦克白似乎缺乏勇猛,5,1
赞，比《我不想回家》还要有趣。,5,1
"生活中总有些小小的,小小的幸福能够实现",5,1
怪侠出手，干净利落。,5,1
1811xx@Brattle Theater 比起上一部用心棒其实我更喜欢这部诶！黑白胶片展现落花流水太让人印象深刻了,5,1
这么正能量这么主旋律的片居然没人看！这演技比某些明星好多了20160108,5,1
性爱通常是多数影片必不可少的成分 ，因为它是最能凸显男女关系的一种表达方式，那么如果只拍性爱呢，依然是一场跌宕起伏的好戏。,5,1
打五星“书里没有答案”“你快乐的时候很好看，抑郁时候也好看，我不是希望你抑郁，但你确实很好看，其实，你一直是，你真美”,5,1
还好还好，波澜不惊，我就是源头,5,1
魂斗罗既视感 整得行👌,5,1
也是打不死系列，直升机与坦克对射精彩。,5,1
兰博越来越勇猛了，对手越来越强，武器越来越高级,5,1
可能因为有原作基础看得电影，让我非常惊喜，很喜欢镜头风格，有一种炫技但是不让人讨厌的感觉，从里边学了很多~,5,1
白瞎了我一直秉承的YOLO这个slogan……在八十年前这可能是部好电影吧。anyway，为片名给五星。,5,1
看出了《末路狂花》的原型。大师就是大师，拍起黑色电影来远超时代。亨利方达帅得人神共愤。,5,1
“情不自禁，就是这么简单”,5,1
这应该是最早的雌雄大盗吧，可惜男主没有悲惨世界那个人那么好运的开头,5,1
只要你主动，我们就会有故事,5,1
我就是脑残粉！以后只要苏诗丁演的，都是五分！,5,1
太硬核，做了正片的结尾，也比正片好看。佃社长这种以德报怨的精神，大概也就在电视剧里能感动反派幡然悔悟了。几个人物角色也基本找回了第一部的感觉，社长和财前真的有cp感。池井户润的小说除了燃，就是燃！,5,1
虽然不如造火箭热血，但是宽叔还是嘴炮能力max，财前部长真爱！佃社长善良宽厚，做为技术人员也非常的严谨拼搏，一个充满了人格魅力的天生leader，自然而然聚集了一群优秀的人在身边。他怎么会失败呢,5,1
老电影人的电影，非常清新，没有那么多世俗和功利，做的也认真，看着也舒服,5,1
全场一直处在激动的状态！我能说 我也爱音乐吗！ ,5,1
感动 。。 流畅 飘逸   ,5,1
求德国电影《八月情事》的视频,5,1
很温馨很接地气，展示八十年代初期农民响应国家号召探索多种经营道路期间的精神风貌，老艺术家的表演真诚不留痕迹，五星推荐！,5,1
难得的农村喜剧，赵子岳真是百变演员，太厉害了！陈强老爷子也是老戏骨。,5,1
小时候非常爱看的一部电影，喜欢赵子岳，那口音就是招牌，陈强那时候也年轻呢,5,1
怎么少了半小时，瓦尔达真的让人不得不爱，她的电影有种女性光辉笼罩,5,1
瓦尔达镜头下的女人比其他新浪潮的男导演更细腻，坚毅，克莱奥的两小时，从悲伤绝望到坚强真实，一个女人的自我认知改变，太难得了,5,1
像珍珠、泡桐和小猫咪，一切都天真可爱。,5,1
法式优雅有魔力。,5,1
瓦尔达第一印象,5,1
美好的想象与悲伤的情绪并存.,5,1
这样一个语调平和的男子，真的很适合她此时的心境。,5,1
【小男孩问，“做个白人是什么感觉？” 沃茨先生稍稍一愣，“你是说在黑人里做白人的感觉，还是做白人的感觉？”  】 这是电影里的一个对话，我看的心里一惊。多么尖锐的问题，直逼在你的面前，不容回避。那么在白人里做黄种人是什么感觉？,5,1
女性视角的细腻真迷人。克莱奥被迫在恐惧和焦虑中自省，挣脱原设身份，短短两个小时内她的心理递进地改变，没等来癌症，等来的是浪漫热情的男人。法国的街道太美了，好想在夏天去一趟巴黎，喝着红酒再看一遍。,5,1
电影版的gossip girl，这部电影KW才叫真正的女主，戏份多到爽啊~造型美，闪回有点雷，结局很潇洒小感伤。当然，如果它也像GG拍下去的话两人最后说不定就在一起了，嘻嘻~,5,1
我眼里只有我自己，这让我疲惫不堪～,5,1
一个女人与一个巴黎的对话。,5,1
先给音乐赞一个，算是不错的剧情片了,5,1
非常好的一部剧情电影！还有剧情简介跟电影内容完全不一样！,5,1
小说改编，很好的剧情片,5,1
就冲这女人，不打五星你抽我,5,1
之前被推荐了。。但是看剧名完全不想看。。今天看完了这剧，意外的超级搞笑啊！！！,5,1
小黑的车就这样没了…,5,1
如果不能够永远走在一起/也至少给我们怀念的勇气拥抱的权利/好让你明白/我心动的痕迹. 心疼《心动》里的浩君 如白天缠绕这蓝天 默默的在柔的背后用大衣紧紧裹着 守护着每一份回忆 我承认我陷进了这个俗套的电影 你会意外的发现这是G发挥的最好的一次 是张艾嘉导的最透彻的一次,5,1
《心动》: 我们再也回不去 你已经在我心底http://helloivan.yculblog.com/post.1613856.html,5,1
泪不多 心却闷闷的 走一走回头看看 要不和在一起后悔的事情太多了 情动心 爱窝心啊 最后的“这就是我想你的日子，把它全都给你”心里真难受,5,1
GIGI那时不是走少女路线吗 这么多激情戏可以？敏感政治事件到底有无政治立场？出现的亦舒小说到底是哪本？ ,5,1
忽然觉得青春的时候如果没有经历过这样一种初恋，那便是不完整的。岁月轰隆隆向前，可是带不走青涩的回忆带不走心动的瞬间。梁咏琪各种美好啊，即便是莫文蔚站在她身边都像村姑；金城桑成熟一点比较招我喜爱。,5,1
跟星愿这部三俗片不一样，隔了10年再看心动，还能不暂停不快进，还是会感动。,5,1
其实，每一个人都是一样的，每天忙忙碌碌的都是为了自己，为了现实生活，很少站在别人的立场去想，也就是因此，世界就变得好小好小，也不知不觉就失去了很多，也可能命或许运就此也会不一样呢？有谁敢说自己的一生没有任何的后悔或者是遗憾呢？,5,1
每个人心中都有这样心动的一个故事，也许是因为梁咏琪刚结婚了，还是碰巧选择一个特殊的日子结婚，关注她与郑的七年之痒，看这部戏就特别有感触了，以前很少看她的戏，让我感动，不愧是让她得到金像奖的女主角。这是十年之前的片子，而今却是戏如人生了。同时莫文蔚金城武张艾嘉也很出彩，,5,1
好像爱情是这样的，当初让我们为之肝肠寸断、痛不欲生的情事，再提起时好像淡得像夏日午后天上的云一样不着痕迹。2个小时的故事讲的真赞！,5,1
今天起得很早，打开电视看到正在播出的《心动》，还没看就已经开始流泪，不是为了多年前的纯洁，而是为了最近的心动。,5,1
一个人在荔园度假区无意间在iptv里看到片名，竟然是张艾嘉的，忽然想起曾经我一直想看此片的吧。彼时彼景，恋爱的心境与节奏，竟是惊人的相似。可能，全天下的真爱都是如此吧,5,1
中国动画能做成这样，值得鼓励,5,1
小孩子评价说很好看，那就很好看…不得不说，那猴子是个亮点，就像冰河世纪的松鼠。吃货真真是无敌的存在啊。,5,1
看着还行，国产动画加油啊,5,1
幼儿园的时候看的，家里买的DVD放的。小时候特别想要和吉米一样早上起来能有好多机器手帮忙刷牙穿衣服哈哈哈哈哈,5,1
很好看的动画片啊，看了很多遍，很好笑啊！永远不要跟陌生的柜子说话！,5,1
当年我好爱哦~~,5,1
给我们看完这部以巴两国年轻人组成的管弦乐队的纪录片，老师夸奖起了最近的日韩偶像联合企划，违うだろうが。。。,5,1
萨义德和巴伦博伊姆的伟大友谊,5,1
很不错，剧情节奏紧凑，演员演技棒，配乐棒，狱中买零食和走钢丝那段真的让人记忆深刻，有空还想在看一遍啊……,5,1
老公拉着一起看的,5,1
三刷，有一些对白也许只有经历过才懂得。垃圾，没给人添麻烦就好。,5,1
我最爱的两部动漫《死亡笔记》和《赌博默示录》被龙哥承包了，就爱屋及乌了，喜欢看龙哥的影视，其实会发现，龙哥演技也很牛逼,5,1
高考前必看，比垫底辣妹励志多了好嘛( ・᷄ ᵌ・᷅ ),5,1
思想性，娱乐性完美结合的电影才7.2分,5,1
觉得演的栩栩如生，和想象的很合拍,5,1
我看完声之形，眼泪止不住地流。初恋的酸涩也不过如此啊。售票小姐在出口，问我是否还要再来一张。 我苦笑着摸着被泪水浸透的衣领，应道，去洗把脸，冷静下，再看第二遍。 当时的我，却不知道当我出了影厅以后，就再也没有机会进这个影厅了。失去了声之形，恍若失去初恋。,5,1
一部温柔到骨子里的电影。对人和世界的相信与肯定是山田尚子最根本的创作信念，这种信念在这部备受争议的作品中再次得到了印证和强化。山田导演用她的方式为《声之形》做出了最好的诠释。 http://t.cn/RaBEerP,5,1
20年后任达华饰演的是抓贼王的香港警察，类似片中李兆基的角色，戏外达叔应该也像李兆基一样，给新演员讲张子强的江湖故事吧,5,1
看《声之形》这部电影，感觉就像接受了一次心理治疗。治疗的方式不是借人物之口讲道理，而是通过人物的行为生动细腻地表现。让看故事的人在不知不觉中，打碎心锁，满脸泪水。对于有心理问题的人来说，看完电影后，更重要的问题是：接下来要怎么活呢？还要继续自我封闭自我厌恶吗？,5,1
英国殖民者离开印度时，说了如下惊人之语：很奇怪，我感觉像是被印度侵略了。然后，两个印度精神病患对话，“巴基斯坦是什么？”“巴基斯坦是印度的一个地方，那里制造隔断喉咙用的剃刀。”,5,1
作为一个君名吹竟然觉得此片比君名好看……作画超级棒，变焦的画面真的很有水平，不愧我京！看到爆哭，有些事情真的比死亡还要难以面对，很喜欢努力保护姐姐的妹妹。人物关系有点微妙但是想想现实中的确就是这样的，顺便想抽死黑长直:)))),5,1
底层，底层，底层！看不到明天的今天！,5,1
那时孙周还是帅哥，年纪大了还是残了！跟弟弟没法比。于莉很迷人。李强的黑帮老大很有气场,5,1
青春的记忆！！！感谢互联网，让人能重温此片！现把在线观看的地址发一下，分享给喜欢此片的同好：http://real.51tv.com/mplay/51tv/17/51/93596.shtml,5,1
需要重新看一次,5,1
很感人，能写好主旋律题材的都是好编剧,5,1
过去的血雨，只因是指向如今的明媚，这才是剑心,5,1
让我撕心裂肺的片子,5,1
可怜的男人，亲眼目睹自己老婆被情人上还录了音，这心理阴影得多大啊，哎都产生幻觉了！爱老婆太深的缘故！,5,1
石头人挺好的 小谢好帅啊容祖儿简直把少女怀春之感演活了🌝最后石头和Edward很基啊🌝,5,1
很经典的剧场版~,5,1
小学也追了很久～,5,1
剑心美不解释,5,1
给女演员们的忠告：千万别去王晶电影演女主，你会发现自己不仅混的不如男二，而且可能镜头不到十分钟（一个认真的观后感）,5,1
最简单的逻辑，会产生力量。,5,1
史泰龙应该是最健壮的编剧了,5,1
【B+】多么经典的励志电影，最难得的是它其实又并没有那么励志，与后世一大堆虚假做作的令人恶心的励志片相比，洛奇实在是朴实无华却又打动人心。影片的幕后故事也如洛奇般励志，穷困潦倒的史泰龙拿着自己写的剧本一炮打响名头，一举获得奥斯卡最佳男主最佳原创剧本双提名。,5,1
我喜欢这种平淡而不息的感觉,5,1
小人物的成长史永远更加能引起人们的共鸣，拍的很好，表现的东西能清楚的表达给观众，所以无论科技多么发达，永远是接近人们生活的东西更容易被接受,5,1
这不是一部浮躁的电影，它的每个场景，每个细节都是那么精致，显示出了编剧的功力，难以置信的是，这居然是史泰龙花三天时间写出来的本子，不得不赞。,5,1
我把主题曲截了一段作为闹钟铃声的，应该在激昂的乐曲里开始新一天,5,1
励志，很强大，够经典,5,1
溜冰那段，老师傅要求给他做经理人那段，比赛前独自去赛场那段……都太精彩，皆是痛苦的浪漫,5,1
咪就系铁汉柔情囉! 呢套戏其实好纯情架~洛奇精神:撑下去撑下去!,5,1
毫不做作，简单却铿锵有力，励志运动电影的标杆。洛奇，永远的经典。,5,1
最后从学堂跑出来扶着树喊爷爷的画面最有冲击力。,5,1
喜欢小孩儿,5,1
越长大就越喜欢这种简单,5,1
还可以，挺萌的,5,1
觉得那时候比现在淳朴得多，三毛一个人过着孤独被歧视缺爱的流浪生活却也能做到心地善良不畏强暴，最后还能够毅然回归风餐露宿的日子，可看的！不过黑白电影看着蛋痛啊，特效也寒颤，但也可以谅解,5,1
这片儿就写着大师两个字。牛逼死了。,5,1
开篇用回忆表示两兄弟如何合力破坏房屋，史密斯夫夫即视感。结尾两人策马奔腾，三人大跳，祖与占的感觉。井莉飒爽英姿，存在感高，自己儿成全自己儿。狄姜合作打斗，全程黏在一起，高甜。配乐也很有趣。,5,1
小津与此相比逊色不少= =,5,1
这个我居然也忘了标……他们的军装超好看啊啊啊！,5,1
这电影实在太有想象力了。。。。,5,1
“文明”与“野蛮”的冲突永远都存在。到底谁才是真的“野蛮”？“文明”社会也可以成为一个人吃人的社会，这种例子作为“文明”社会的地球已经无数次的并且还将无数次的上演。人性的恶被彰显，一切“神”的旨意都被小部分人充分利用,5,1
祈求杨超越祝福这部电影能上2019北京电影节展映吧🙌,5,1
所以太要学人类学了。在想《寂静之地》里打死了怪兽然后呢，非要生生生，再往后就母子生完姐弟生吧。,5,1
文明侵蚀过程中的孤岛电影，最终野蛮被消灭，化作供文明人消费的美丽传说,5,1
相当伟大的电影，无法多说。文明与原始的碰撞，人与动物无异的本性，宗教与信仰，日本现代化进城血泪史。人类学宗教哲学。今村昌平着实大师！,5,1
在东京，我很平和，但没有自我，于是我回到这里思考，当初杀掉父亲，让鸟子自生自灭真的是为这个岛屿好吗？,5,1
这里没人需要它 也没人在乎它。 于是它要回到它开始的地方。 镜头讲述了一切。同样的漂泊着，同样的要回家。 大象是个奇迹。景色好美。毛主席像好亮眼。,5,1
刚在CCTV6看完，还不错。,5,1
很好奇为什么找不到这部片子的任何资源,5,1
个人认为是医疗剧中的精品,5,1
不解释，我爱医局长。,5,1
←哈利波特脑残粉！,5,1
哈利波特不能说拍的好不好··不管怎样他都是最好的··他的意义不是几颗心能评定的,5,1
真实 质朴 情感,5,1
没有华丽的镜头，没有跌宕的情节，没有名演名导，只是散发着醇醇的酒香，伴着悠扬的马头琴，让人难以释怀。,5,1
CCTV6 昨天九寨沟地震 今天新疆博尔塔拉州地震,5,1
2017.8.9。CCTV -6下午重新播出。我妈妈看完了全程。最后她流泪了。pm5.40结束。真实。,5,1
只看了结尾。真实 质朴 没有很华丽 仍然打动人心,5,1
九寨昨天7.0级地震，而锡林郭勒那片草原又恰好是心之所向，听到后面蒙古人在汶川唱歌差点哭出来，又带回来个四川小男孩，两个男孩在草原上的背影很纯净。草原永远是心中的一片净土,5,1
"(1) 对青少年犯罪处罚真轻啊 (2) 打端盘子这种工的人命真不值钱, 才赔了300k EUR不到",5,1
Iago演的棒！从军营设定和两个女演员的对话都能看出英国国家剧院对于经典剧目的探索与思考，好评。,5,1
人物丰满，剧情紧凑。,5,1
在小西天电影资料馆看的～一开始以为三个多小时会很累，结果并没有～精彩的让人移不开眼，不时传来笑语与惊呼！电影结束后大家一致👏～ps：iago实在太出彩了，看的牙根痒痒呀！,5,1
之前看的，也是好看到炸裂，有一点点明白莎士比亚究竟厉害在哪儿了，无比希望能看到更多，同时最大的感触就是觉得人家几百年都是被这样的文艺作品熏陶出来的，我们有啥？差距实在太大太大！,5,1
现代版，特别强调了战争，对于人物的影响。,5,1
结合了现代的战争背景，情境尤其逼真，分明就是发生在身边日日上演的各种人性斗争缩影啊。,5,1
改编成现代军营版的奥赛罗，并没有什么违和感。伊阿古相当出彩啊,5,1
来看老白的，最后警察被玻璃插之后的细节很打动人。,5,1
还不错，现在恐怖片越来越少了！,5,1
准备找个本子来做观剧笔记了。中规中矩的莎剧，现代战争和军营的设置很不错，舞台布景和换场也非常用心。Rory Kinnear真是万年莎剧坏人男二，不过这次演的不错。,5,1
看过的最好的话剧,5,1
谢幕的时候，没有观众想冲上去把RK打一顿么？,5,1
刚看完鬼镜辣鸡系列，这部就给五分了,5,1
如果每一段暗恋都能he，就不会有那么多独自伤心的人了,5,1
当我站在你面前的时候 并不是不寂寞与无助的,5,1
很有趣的故事，男主动作很帅。,5,1
西方魔幻，暗黑童话，目测这剧要火,5,1
院线有爵迹，网大有异类，中国特效可以了,5,1
第一次看国内这种类型的电影 特效感觉还行  惊悚就只出现在雷蒙出现在镜子的时候 ,5,1
看的心里一紧,5,1
很中意的一部，nice,5,1
虽然看的晚 幸好没错过 由衷的觉得看了rookies真是太好了> <特别特别舍不得看完 舍不得看他们毕业 想一直看他们打球> <君たちに会えたよかった！！全ては奇迹だ！！！,5,1
很好的热血片,5,1
小宇宙又要被点燃了。热血、少年、体育精神、梦想……这些关键词注定了每个点都能戳中我。爱这片子的一切，每一滴汗水，每一次呐喊，每一丝笑颜，每一分努力。还有牙医的歌声！奇迹永生,5,1
没有娘儿们的纯爷儿们作品w,5,1
热血爆了！！佐藤帅爆了！！当时我特别想找一个长得帅又笑的阳光的男银啊~~~,5,1
向着夕阳奔跑啊！骚连！！,5,1
青春啊，但愿我永远能为这种题材泪流满面。,5,1
九分   很早很早之前看的，真的很搞笑啊,5,1
一边默默学法语一边看，还是忍不住看哭了，对于挖掘艺术史中深藏的秘密的快乐的停不下来的感觉深有体会……果然爱情是艺术创作的源泉，尤其是那个聋哑人从露西家回到广场上，流着泪表演默剧的时候,5,1
是唯一一部目不转睛地看完的电影~,5,1
史坦尼斯和瑟曦...,5,1
又是压抑又绝望的。。,5,1
聚焦一个强奸变态狂单纯而悲苦的内心情感，细腻、内敛、深刻，无批判无同情，更多的是从社会性的角度审视；感觉和小说《Cold Blood》中描摹两凶手内心世界同出一辙,5,1
欲望，抓也抓不住。,5,1
这个绝望的感觉很准确,5,1
艹，看着看着，又泪流满面了。和《boy A》有种相同的感觉又截然不同。德语真难听，特别是女人讲德语。每个演员都演得很好。男女主的问题导演捕捉得很彻底。将近3个小时，全神投入。,5,1
明明分分钟想要跪舔男神，却活生生有一种被宠成女王的感觉。满屏幕的荷尔蒙，小学生根本把持不住啊尼玛。完美的妇女之友舞蹈团。钱老板我要给你生猴子55555555太帅了5555555555,5,1
无欲则刚 牵绊太多 可能很多人认为女主做作 虚荣作假不喜欢 而我认为这恰是真实人物一部分,5,1
08.11.25觉得这集比上集好看。感觉因为上次的成功这次就更加放手来做了，笑点蛮典型的。看的时候发现我以前应该是看过。,5,1
"很搞笑哈,非常好的家庭喜剧",5,1
维也纳分离派还原度满分。,5,1
个人感觉剪切太凌乱  表现不了他的一切啊,5,1
比第一部更好笑,5,1
女主角的表演非常吸睛。这是传奇女演员的宿命吧。在角色与人生间摇摆的剪不清理还乱的牵绊。,5,1
年度第一无悬念啊，罗密的这个海报一出来就征服我了，一切尽在不言中，演员配乐极佳。感谢Marie Bäumer的灵魂演绎。,5,1
不打五颗星对不起那仨牛逼的四川演员和这么棒的文艺狗范儿台词！！！段博文的眼神真的很像年轻时候的贾宏声啊混蛋！！！,5,1
